id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.35019E+18,ClevelandRox ??????,"Cleveland, OH",#InsulinIsNotACure #Type1Diabetes #T1D #InsulinIsNotAChoice #ClevelandRocks High risk so stay the hell away from me. #Dietitian. #H2P Tweets are my own opinion.,2019/4/8 15:07,83,171,5200,FALSE,2021/1/15 21:17,48 hours after my second COVID vaccination. Arm is a little sore but that’s it!  No side effects so far this time.… https://t.co/CQRi3vSb8D,,Twitter for iPhone,0,4,FALSE
1.35013E+18,May,,You Do You ? None of our business what other people think about us (I promise .. U won't walk alone) ? Content Writer/Translator,2014/3/22 7:54,276,1522,833,FALSE,2021/1/15 17:15,"English-Lit: The Possible Side Effects of Pfizer - BioNTech - V... https://t.co/Xm7a5NSg2c

#pfizer… https://t.co/auYln0Amim",['pfizer'],Twitter for Android,0,1,FALSE
1.35006E+18,Fat Cat,Belgique,50 Shades of Compliance.,2011/4/4 13:06,396,386,82,FALSE,2021/1/15 12:47,@damn_kid5 @tslumley @Atul_Gawande I was reading somewhere that pain in the arm is a very common side effect of… https://t.co/PMQThwWy0u,,Twitter for iPad,0,0,FALSE
1.35072E+18,Abdiqani Ainan,Somalia,Public Health  Researcher - Founder of  Ainan Health Initiative - Ambassador for International organizations- Intercept Fan ??  Views are mine  not Endorsement,2017/3/25 9:02,213,217,152,FALSE,2021/1/17 8:16,Update : any reported jab side effects of #PfizerBioNTech are associated with frailer patients in geriatric populat… https://t.co/8Cr9rWdxay,['PfizerBioNTech'],Twitter Web App,0,0,FALSE
1.35051E+18,Marc H,Planet Earth,"Interested in Volunteering, Fundraising. Here to comment & interact on current events & Research. I tweet in English and French.",2014/8/3 18:17,70,193,7321,FALSE,2021/1/16 18:17,"What is the percentage of people who had side effects from #PfizerBioNTech #Vaccine worldwide?  

People should do… https://t.co/na2mXFt72Y","['PfizerBioNTech', 'Vaccine']",Twitter Web App,0,0,FALSE
1.35043E+18,Slightly More,,A splash of blue in a sea of red.,2017/3/18 19:11,223,1196,127179,FALSE,2021/1/16 13:16,"12 hours post my 1st dose of the #PfizerBioNTech vaccine. No side effects yet, not even injection site pain.

I don… https://t.co/FJS1KbBKIi",['PfizerBioNTech'],Twitter for Android,0,0,FALSE
1.3504E+18,ANONYMOUS | ANONOPS | ANONYMOUS OPERATION |??,127.0.0.0,We are #Anonymous. We are Legion. We do not forgive. We do not forget. Expect us.?| @Y0urAnonymousOP | #OpNicaragua | #OpPeru | #OpChile | #FreeAssange |,2014/1/31 11:31,2073,120,1728,FALSE,2021/1/16 11:28,"#Anonymous side effect. however, not everything is said out loud in the media!

this will be considered a global he… https://t.co/ZXuJwB4VXS",['Anonymous'],Twitter for Android,5,11,FALSE
1.35359E+18,Amelia Abasolo,"Virginia, USA",School Counselor FCPS,2015/9/11 13:55,26,216,1209,FALSE,2021/1/25 6:18,"Had 1st dose of Pfizer vaccine today. Only side effects so far are sleepiness (but cannot sleep), some aches, but a… https://t.co/ujwAQKP4rQ",,Twitter for Android,0,0,FALSE
1.35095E+18,cbjnsr15,"Charlotte, NC","Physician. Passionate about prevention, anti-aging, functional medicine, and reversing chronic disease. May also love cars, beach, wife (1), kids (2), dogs (2)",2008/9/18 15:03,40,637,1767,FALSE,2021/1/17 23:42,"Vaccine #2 done. Got it on Thursday last week, but waited to make sure I could experience all the side effects!!  S… https://t.co/5ly3GLmeMX",,Twitter for iPhone,0,1,FALSE
1.35383E+18,Rose Webster,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",2011/5/28 3:43,941,974,65176,FALSE,2021/1/25 22:16,"Vaccines can have side effects, but they are expected and not dangerous ??

1472 listed on @CDCgov VAERS a few hours… https://t.co/m8Dc7qFv5H",,Twitter Web App,6,2,FALSE
1.35141E+18,Nitin Chopra,Toronto,"PRIME ASIA TV
Entrepreneur
Publisher-Canada Legal Pages
Publisher-Guardian Business Pages
Publisher-WOW GTA !",2013/7/20 19:03,168,1134,301,FALSE,2021/1/19 5:44,"Side Effects of Vaccine ! 

https://t.co/9eg0olY5VF

@OslerFoundation @OslerHealth @DrMohammadOsler @THP_hospital… https://t.co/B1Q8K70xMU",,Twitter Web App,0,2,FALSE
1.35138E+18,Shuying Hu,Singapore,"Music therapist at AWWA Ltd & St Luke’s Hospital, Singapore. Left a bit of my ?? in ????,??????????????and???? where unforgettable years of my life were spent.",2017/11/30 23:13,330,547,8806,FALSE,2021/1/19 4:20,"Pfizer-Biontech COVID-19 Vaccine Dose 1 taken! Wasn’t painful, didn’t experience any immediate side effects. I brou… https://t.co/sB5sAZEobQ",,Twitter for iPhone,0,19,FALSE
1.35176E+18,EmJay??,London UK,"Spawn of the 80s, Bopaholic & gigglesnorter, Gamer, Backstreet Boys fangirl. ktbspa ??",2009/4/3 20:28,153,267,8410,FALSE,2021/1/20 5:24,Had the covid-19 vaccine today but was injected too high and now i have a frozen shoulder. Other side effects inclu… https://t.co/iVDvt5wtvT,,Twitter for Android,0,6,FALSE
1.35155E+18,Rumi,,,2018/12/22 4:54,122,899,14661,FALSE,2021/1/19 15:26,I just got Dose #1 #CovidVaccine #PfizerBioNTech I will keep you all posted on how I feel (any side effects).… https://t.co/B65Ztej8T7,"['CovidVaccine', 'PfizerBioNTech']",Twitter for iPhone,1,4,FALSE
1.35151E+18,Dwight Stevenson,"Saranac Lake, NY",Social Studies Teacher | ADK Advocate | Yogi | Learner | @SyracuseU Alum | Insta: dwsteven,2010/6/26 20:42,1753,2711,8424,FALSE,2021/1/19 12:33,20 hours on from my first dose of the #PfizerBioNTech Covid vaccine. No side effects to report. Only a slight soren… https://t.co/FVixso3a99,['PfizerBioNTech'],Twitter for iPhone,0,9,FALSE
1.35194E+18,Jordan,"Aylesbury, England","Tube driver instructor, SCAS Community first responder, Freemason. All views are my own.",2013/6/19 10:49,185,126,1626,FALSE,2021/1/20 17:17,"Thank you to the @NHSuk and @SCAS999 for my first dose of the #Pfizer jab today. No side effects, not even a dead a… https://t.co/JOWfDllOck",['Pfizer'],Twitter for iPhone,1,22,FALSE
1.35194E+18,"Shipra Suman, PhD","Swindon, England","Postdoctoral Research Fellow @CMI_UCL, @CmicUcl, Honorary Research Fellow @UCLH, London",2011/10/24 0:45,193,106,2347,FALSE,2021/1/20 17:15,"I got my first covid vaccine shot yesterday. So far, NO SIDE EFFECTS...and I am still ALIVE. Please be positive tow… https://t.co/ovEAiStCxV",,Twitter Web App,0,1,FALSE
1.35239E+18,Caroline,Ireland,"Some cause happiness wherever they go, others whenever they go!",2010/9/30 12:12,501,2162,2936,FALSE,2021/1/21 23:10,"Less than 42 hours of #CovidVaccine side effects...Sore arm, bit of a headache, nothing major! Roll on Feb 16th for… https://t.co/XXsjTtVx5u",['CovidVaccine'],Twitter for Android,0,2,FALSE
1.353E+18,??? ?????? ???? Hassan Sajwani,"Dubai, United Arab Emirates","Hassan Sajwani an #Emirati tweets #news #tech business #counterTerrorism, politics, RTs not endorsements.Patriot #????_??_?????_??_????_?????? Personal account",2011/12/8 17:40,93722,599,33257,TRUE,2021/1/23 15:27,"Day 5 - until now: no side effects, no headache, no swelling, sleeping well, and feeling good ???? #PfizerBioNTech",['PfizerBioNTech'],Twitter for iPhone,3,112,FALSE
1.35343E+18,Cathy Moore,London,Postdoctoral Research Scientist in infectious diseases,2009/6/24 14:39,33,61,62,FALSE,2021/1/24 19:39,Got my first dose of the #PfizerBioNTech #COVID19 #CoronavirusVaccine yesterday ?? Side effects over the last 24 hou… https://t.co/5Xwu66GptJ,"['PfizerBioNTech', 'COVID19', 'CoronavirusVaccine']",Twitter for iPhone,0,1,FALSE
1.35412E+18,Claude,新加坡,"INTJ-t ??????? | Plays ?? | ?? Animals, Food, Fashion, Music, Mental Health, Emerging Trends in AI, Tech & Digital Transformation | ?? all opinions are my own",2009/10/18 12:29,196,159,7033,FALSE,2021/1/26 17:24,People who received their first jab were given paracetamols to curb with the side effects. Another sister of my ex-… https://t.co/RaEZA7E2oq,,Twitter for Android,0,0,FALSE
1.35412E+18,Claude,新加坡,"INTJ-t ??????? | Plays ?? | ?? Animals, Food, Fashion, Music, Mental Health, Emerging Trends in AI, Tech & Digital Transformation | ?? all opinions are my own",2009/10/18 12:29,196,159,7033,FALSE,2021/1/26 17:19,One of my ex-classmates shared the side effects she is experiencing on 26 Jan after her 1st jab of #PfizerBioNTech… https://t.co/T50yIJbjlT,['PfizerBioNTech'],Twitter for Android,0,0,FALSE
1.35461E+18,L is #STAYINGHOME,United States,have a family. like some anonymity. she/her. #khive #bidenharris2020,2011/10/7 1:13,105,614,21005,FALSE,2021/1/28 2:12,I was able to get my first dose of the #PfizerBioNTech #CovidVaccine today. So far no side effects other than a sli… https://t.co/p8ThG6b4pk,"['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0,1,FALSE
1.35512E+18,Dr. Maimuna Majumder ???,"Boston, MA, USA","Faculty at @harvardmed & @Bos_CHIP. Alum of @MIT (PhD/SM), @HPDSLab, @healthmap, @TuftsUniversity (MPH/BSEng), & @icddr_b. Married to @imran_malek. She/They/Dr.",2012/9/1 19:43,29890,422,21340,TRUE,2021/1/29 11:54,18 hours after my first #PfizerBioNTech #COVID19 #vaccine and my only side effects so far are a sore arm &amp; a bit of… https://t.co/OP7thTZpEI,"['PfizerBioNTech', 'COVID19', 'vaccine']",Twitter for iPhone,1,23,FALSE
1.35488E+18,Dave_W ???? ??????,"Kalamazoo, MI - EN72eg",Atheist - Autopsy Tech - USAF Veteran - Sober Day 12/17/2019,2011/6/8 14:49,809,449,13438,FALSE,2021/1/28 19:50,"#2 Done, lets see what side effects are going to be like this time. 
#CovidVaccine #PfizerVaccine #PfizerBioNTech https://t.co/CxleK9CdbR","['CovidVaccine', 'PfizerVaccine', 'PfizerBioNTech']",Twitter for iPhone,0,22,FALSE
1.35525E+18,The New Indian Express,Chennai,"All the tweets for breaking news & views.
Facebook: https://t.co/2JWnDQzN07
Telegram: https://t.co/zH3RWQyEo4",2009/12/5 9:24,461809,551,546,TRUE,2021/1/29 20:30,The European Medicines Agency says no new side effects linked to the #coronavirus vaccine made by #BioNTech and… https://t.co/Icctj9rnK4,"['coronavirus', 'BioNTech']",Buffer,1,2,FALSE
1.3556E+18,Diana Cameron ??," S.W. England, UK","RN r'td ??health/social care, MSc age & ageing ~ 10 years in France ~ 2 dogs ~ 4 kids (2 gay + 2 non gay) ~Writing memoir of older folks : NHS/SSD",2009/2/10 18:17,2197,2205,49776,FALSE,2021/1/30 19:38,"Interesting how people having their first injection are having varying side effects, from different manufacturers.… https://t.co/hgfvL7pkd9",,Twitter for Android,0,1,FALSE
1.35553E+18,Clive O'Regan #StayHomeStaySafe,,"Views & opinions are my own, not those of my employer. Hard worker that happens to see lots. Member of Order of Malta Ireland. Re-tweets not an endorsement.",2010/1/15 12:16,1200,1638,38603,FALSE,2021/1/30 14:50,"Second dose of #PfizerBioNTech #Vaccine received on Thursday. No side effects to report so far ??, except the standa… https://t.co/AsQT2TB590","['PfizerBioNTech', 'Vaccine']",Twitter for iPhone,1,65,FALSE
1.35617E+18,Claude,Singapore,"INTJ-t ??????? | Plays ?? | ?? Animals, Food, Fashion, Music, Mental Health, Emerging Trends in AI, Tech & Digital Transformation | ?? all opinions are my own",2009/10/18 12:29,201,159,7156,FALSE,2021/2/1 9:08,"Anaphylaxis &amp; other #COVID19 #vaccine side effects via @straits_times #PfizerBiontech
#CovidVaccine #Singapore… https://t.co/D1IixNpYZ2","['COVID19', 'vaccine', 'PfizerBiontech', 'CovidVaccine', 'Singapore']",Twitter for Android,0,1,FALSE
1.35626E+18,Fat Cat,Belgique,50 Shades of Compliance.,2011/4/4 13:06,409,402,102,FALSE,2021/2/1 15:13,@DaveKeating In a way it’s a good thing. So we can observe the side effects and the efficiency of the… https://t.co/2V0XgrvbJY,,Twitter for iPad,0,0,FALSE
1.35672E+18,Emma Makemson,"North East, England","Mum of amazing twin boys, wife of a wonderful hands on Dad. 

Passionate about supporting children, young people and their families.",2019/8/16 16:37,60,263,137,FALSE,2021/2/2 21:26,Vaccine done. Feeling very lucky to have priority access. The only side effect I have is a slightly dead arm- a bit… https://t.co/zVGbU17vNL,,Twitter for Android,0,0,FALSE
1.35721E+18,- ??,Europe,We Need To Fight For Our Freedom! ???? No Masks No Lockdowns ?  Made In Europe,2020/4/11 8:55,51,74,2259,FALSE,2021/2/4 6:18,#Pfizer expects $15bn of sales of #Covid19vaccine they developed with #BioNTech whose side effects have caused the… https://t.co/VLuDMVXJ66,"['Pfizer', 'Covid19vaccine', 'BioNTech']",Twitter Web App,0,0,FALSE
1.35715E+18,?? ??? ???? ????,USA,"dad & husband. genx. #rutgers alum. southasianamerican.  #cyberrisk pays the bills. i post & retweet what i feel like. follow me, i’m guaranteed to disappoint.",2017/3/17 13:43,439,3519,22131,FALSE,2021/2/4 2:27,"Today: #igottheshot

#PfizerBiontech 

absolutely no side effects so far","['igottheshot', 'PfizerBiontech']",Twitter for iPhone,0,4,FALSE
1.35748E+18,??Gin Sys?????????,Pacific Northwest USA,"50yo game playing, gin drinking, artist. Living in a closet. human trafficking survivor
 ace she/they
no porn 
 #did #system
#sky
#minecraft
#notrumpallowed",2020/10/30 17:58,9,335,860,FALSE,2021/2/4 23:50,"Feeling a bit poorly due to side effects of first vaccine but worth it.
#PfizerBioNTech #mRNA #CovidVaccine #COVIDVaccination","['PfizerBioNTech', 'mRNA', 'CovidVaccine', 'COVIDVaccination']",Twitter for Android,0,0,FALSE
1.35729E+18,Fat Cat,Belgique,50 Shades of Compliance.,2011/4/4 13:06,411,405,107,FALSE,2021/2/4 11:12,It’s just that am not feeling safe at 100% with #mRNA #PfizerBiontech or #Moderna regarding side effects in the dis… https://t.co/tZvctpH2Y9,"['mRNA', 'PfizerBiontech', 'Moderna']",Twitter for iPad,0,0,FALSE
1.35785E+18,Maria Olivares,"Houston, TX",Future MD. Pre med student at UHCL. Biology with specialization in Physiology/ Pre Health Minoring in Chemistry. God Lover?? Bilingual. Cuban & proud ??,2017/7/23 0:06,30,198,429,FALSE,2021/2/6 0:44,"Quick update on the vaccine! Haven’t had any side effects other injection site soreness! All good here!
#ididmypart… https://t.co/cz9pbuaoTj",['ididmypart'],Twitter for iPhone,0,0,FALSE
1.35772E+18,Bronagh Leen,"Dublin City, Ireland",#HelloMyNameIs Bronagh ?? Student Children’s and General Nurse @DCU 2020-2025??????? Crazy cat lady??,2020/10/14 20:56,180,459,70,FALSE,2021/2/5 15:48,"I’ve never been so happy to get a vaccine ?? Side effects so far, sheer joy and gratefulness ?? #dcunurses #ns112… https://t.co/SF9TmKVaxu","['dcunurses', 'ns112']",Twitter for iPhone,0,15,FALSE
1.35839E+18,Cin,Ohio,"Cindy, not Lou Who. #SteelerNation #BuckeyeNation https://t.co/qopyWTzOMS",2009/2/21 13:06,2200,2475,6796,FALSE,2021/2/7 12:28,Completed my #Moderna vaccine. Only side effect...dreams with @johnlegend singing to me at halftime during the #SuperBowl,"['Moderna', 'SuperBowl']",Twitter for iPhone,1,4,FALSE
1.35839E+18,aint foolin nonne,,"Lisa, guitars, cameras, good chardonnay. Wear a mask, social distance, stop arguing. Introverts will survive the Pandemic. And Comedians. #Resist #BLM",2020/12/2 21:19,9,37,466,FALSE,2021/2/7 12:06,"1st shot yesterday. A little soreness under the injection site, no other side effects. 2nd in a month. The buzz is… https://t.co/1TYSAgdt1C",,Twitter for iPad,0,0,FALSE
1.35835E+18,Been There. Done That ???? 2020,"England, UK",?? By all means look at this self-declaration. It won't help much ?? You'll need to read the pinned tweet my dear ??,2012/7/10 9:49,315,380,206,FALSE,2021/2/7 9:43,@GuyFawk95323763 Side effect of #Moderna,['Moderna'],Twitter Web App,0,0,FALSE
1.35843E+18,Grizzle Guts ??,?? ,,2019/9/23 14:10,18,52,1101,FALSE,2021/2/7 15:14,"HAVE YOU or do you know of anyone who has HAD THE PFIZER VACCINE?

DID YOU or THEY EXPERIENCE ANY SIDE EFFECTS?
 
P… https://t.co/nINMmUJkz8",,Twitter for Android,2,1,FALSE
1.35849E+18,JB3AZ ??????,"Arizona, USA","Disabled person trying to keep it in Zen. Spirituality, Science, Arizona, dogs, Economics, games, family, good food and a good nap are some of my passions.",2018/10/9 23:46,47,1038,1431,FALSE,2021/2/7 19:01,It has been a bit over 24 hours and so far no ill side effects from the #Moderna  #COVIDVaccination. On a side note… https://t.co/DMKYPTjnYd,"['Moderna', 'COVIDVaccination']",Twitter Web App,0,0,FALSE
1.35849E+18,Lindsey Locke,"Long Beach, CA","Manager & Tour Manager for: @theaquabats, @thevandals, & the #sweetandtenderhooligans ??Sangria connoisseur! #Dodgers #LAFC",2011/5/12 17:58,266,125,8183,FALSE,2021/2/7 18:50,Day 3 of 2nd dose! No other side effects! Soreness in my left arm is better! Swelling &amp; redness down. Took Tylenol… https://t.co/msIW6C8kh0,,Twitter for iPhone,0,0,FALSE
1.35842E+18,Reza Yousefi Nooraie,"Rochester, NY","Assistant Professor at University of Rochester. Tries to bridge network analysis , implementation science, mixed methods, and other things! views are mine!",2015/7/2 20:08,228,318,1973,FALSE,2021/2/7 14:01,The Russian #SputnikV vaccine that showed strong effect and little side effects  https://t.co/nKDGjvWR7H,['SputnikV'],Twitter for iPhone,0,4,FALSE
1.35878E+18,"S. Rozenblatt, Ph.D.",New York,"Neuropsychologist in New York City & Long Island specializing in learning, attention & developmental disorders,  dementia,  epilepsy & autism spectrum disorder.",2009/6/20 14:59,999,1034,1412,FALSE,2021/2/8 14:14,Day 2 of my second #Moderna #CovidVaccine No side effects so far. Off to shovel snow. https://t.co/V7N88oD55w,"['Moderna', 'CovidVaccine']",Twitter for Android,0,2,FALSE
1.35871E+18,Gem ??,"Nottingham, England","Foodie & Lifestyle Blog ??

contactgemlouise@gmail.com ??

IG Food Blog :gemfoodblognotts
IG personal account: gemlouise91x",2010/5/30 3:44,203,595,1424,FALSE,2021/2/8 9:29,For anyone worrying about side effects of the vaccine - don't. 2 days in and I feel absolute fine ?? I felt tired th… https://t.co/xRqigZmMWa,,Twitter for Android,0,0,FALSE
1.35874E+18,Hilary,Wales,"Learn from mistakes, respect eachother, the time really is now",2021/1/4 14:33,48,74,1738,FALSE,2021/2/8 11:36,@yenanoha #SPUTNIKV Not a single person with a side effect and not a single death post vaccination #MOSCOW… https://t.co/z0hpEwb3Lz,"['SPUTNIKV', 'MOSCOW']",Twitter Web App,1,3,FALSE
1.35886E+18,Judyth Mermelstein,Canada Tiohtiak:ke,"freelance writer, editor, translator (francais-anglais) and semi-geek; omnivorous reader and news junkie lectrice omnivore bilingue",2012/2/17 15:21,3939,4998,62920,FALSE,2021/2/8 19:29,"The Second #COVID19 Shot's Side Effects Are Worth It - The Atlantic
#Pfizer and #Moderna #vaccine #SideEffects afte… https://t.co/yMN0vBp9qU","['COVID19', 'Pfizer', 'Moderna', 'vaccine', 'SideEffects']",Twitter for iPhone,0,0,FALSE
